race_id,DriverNumber,Abbreviation,DriverId,TeamName,TeamId,Position,GridPosition,q_pos,Status,Points,Laps,is_winner
2022-Saudi Arabian Grand Prix,31,OCO,ocon,Alpine,alpine,6,5,5,Finished,8.0,50.0,0
2022-Saudi Arabian Grand Prix,4,NOR,norris,McLaren,mclaren,7,11,11,Finished,6.0,50.0,0
2022-Saudi Arabian Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,8,9,9,Finished,4.0,50.0,0
2022-Saudi Arabian Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,9,10,10,Finished,2.0,50.0,0
2022-Saudi Arabian Grand Prix,44,HAM,hamilton,Mercedes,mercedes,10,15,16,Finished,1.0,50.0,0
2022-Saudi Arabian Grand Prix,24,ZHO,zhou,Alfa Romeo,alfa,11,12,13,Finished,0.0,50.0,0
2022-Saudi Arabian Grand Prix,27,HUL,hulkenberg,Aston Martin,aston_martin,12,17,18,Finished,0.0,50.0,0
2022-Saudi Arabian Grand Prix,18,STR,stroll,Aston Martin,aston_martin,13,13,15,+1 Lap,0.0,49.0,0
2022-Saudi Arabian Grand Prix,23,ALB,albon,Williams,williams,14,16,17,Collision damage,0.0,47.0,0
2022-Saudi Arabian Grand Prix,77,BOT,bottas,Alfa Romeo,alfa,15,8,8,Cooling system,0.0,36.0,0
2022-Saudi Arabian Grand Prix,14,ALO,alonso,Alpine,alpine,16,7,7,Water pump,0.0,35.0,0
2022-Saudi Arabian Grand Prix,3,RIC,ricciardo,McLaren,mclaren,17,14,12,Gearbox,0.0,35.0,0
2022-Saudi Arabian Grand Prix,6,LAT,latifi,Williams,williams,18,18,19,Accident,0.0,14.0,0
2022-Saudi Arabian Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,19,19,20,Power Unit,0.0,0.0,0
2022-Australian Grand Prix,16,LEC,leclerc,Ferrari,ferrari,1,1,1,Finished,26.0,58.0,1
2022-Australian Grand Prix,11,PER,perez,Red Bull Racing,red_bull,2,3,3,Finished,18.0,58.0,0
2022-Australian Grand Prix,63,RUS,russell,Mercedes,mercedes,3,6,6,Finished,15.0,58.0,0
2022-Australian Grand Prix,44,HAM,hamilton,Mercedes,mercedes,4,5,5,Finished,12.0,58.0,0
2022-Australian Grand Prix,4,NOR,norris,McLaren,mclaren,5,4,4,Finished,10.0,58.0,0
2022-Australian Grand Prix,3,RIC,ricciardo,McLaren,mclaren,6,7,7,Finished,8.0,58.0,0
2022-Australian Grand Prix,31,OCO,ocon,Alpine,alpine,7,8,8,Finished,6.0,58.0,0
2022-Australian Grand Prix,77,BOT,bottas,Alfa Romeo,alfa,8,12,12,Finished,4.0,58.0,0
2022-Australian Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,9,11,11,Finished,2.0,58.0,0
2022-Australian Grand Prix,23,ALB,albon,Williams,williams,10,20,16,Finished,1.0,58.0,0
2022-Australian Grand Prix,24,ZHO,zhou,Alfa Romeo,alfa,11,14,14,Finished,0.0,58.0,0
2022-Australian Grand Prix,18,STR,stroll,Aston Martin,aston_martin,12,19,20,Finished,0.0,58.0,0
2022-Australian Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,haas,13,15,15,+1 Lap,0.0,57.0,0
2022-Australian Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,14,16,17,+1 Lap,0.0,57.0,0
2022-Australian Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,15,13,13,+1 Lap,0.0,57.0,0
2022-Australian Grand Prix,6,LAT,latifi,Williams,williams,16,18,19,+1 Lap,0.0,57.0,0
2022-Australian Grand Prix,14,ALO,alonso,Alpine,alpine,17,10,10,+1 Lap,0.0,57.0,0
2022-Australian Grand Prix,1,VER,max_verstappen,Red Bull Racing,red_bull,18,2,2,Fuel leak,0.0,38.0,0
2022-Australian Grand Prix,5,VET,vettel,Aston Martin,aston_martin,19,17,18,Accident,0.0,22.0,0
2022-Australian Grand Prix,55,SAI,sainz,Ferrari,ferrari,20,9,9,Spun off,0.0,1.0,0
2022-Emilia Romagna Grand Prix,1,VER,max_verstappen,Red Bull Racing,red_bull,1,1,1,Finished,26.0,63.0,1
2022-Emilia Romagna Grand Prix,11,PER,perez,Red Bull Racing,red_bull,2,3,7,Finished,18.0,63.0,0
2022-Emilia Romagna Grand Prix,4,NOR,norris,McLaren,mclaren,3,5,3,Finished,15.0,63.0,0
2022-Emilia Romagna Grand Prix,63,RUS,russell,Mercedes,mercedes,4,11,11,Finished,12.0,63.0,0
2022-Emilia Romagna Grand Prix,77,BOT,bottas,Alfa Romeo,alfa,5,7,8,Finished,10.0,63.0,0
2022-Emilia Romagna Grand Prix,16,LEC,leclerc,Ferrari,ferrari,6,2,2,Finished,8.0,63.0,0
2022-Emilia Romagna Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,7,12,16,Finished,6.0,63.0,0
2022-Emilia Romagna Grand Prix,5,VET,vettel,Aston Martin,aston_martin,8,13,9,Finished,4.0,63.0,0
2022-Emilia Romagna Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,9,8,4,Finished,2.0,63.0,0
2022-Emilia Romagna Grand Prix,18,STR,stroll,Aston Martin,aston_martin,10,15,15,+1 Lap,1.0,62.0,0
2022-Emilia Romagna Grand Prix,23,ALB,albon,Williams,williams,11,18,20,+1 Lap,0.0,62.0,0
2022-Emilia Romagna Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,12,17,17,+1 Lap,0.0,62.0,0
2022-Emilia Romagna Grand Prix,44,HAM,hamilton,Mercedes,mercedes,13,14,13,+1 Lap,0.0,62.0,0
2022-Emilia Romagna Grand Prix,31,OCO,ocon,Alpine,alpine,14,16,19,+1 Lap,0.0,62.0,0
2022-Emilia Romagna Grand Prix,24,ZHO,zhou,Alfa Romeo,alfa,15,0,14,+1 Lap,0.0,62.0,0
2022-Emilia Romagna Grand Prix,6,LAT,latifi,Williams,williams,16,19,18,+1 Lap,0.0,62.0,0
2022-Emilia Romagna Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,haas,17,10,12,+1 Lap,0.0,62.0,0
2022-Emilia Romagna Grand Prix,3,RIC,ricciardo,McLaren,mclaren,18,6,6,+1 Lap,0.0,62.0,0
2022-Emilia Romagna Grand Prix,14,ALO,alonso,Alpine,alpine,19,9,5,Collision damage,0.0,6.0,0
2022-Emilia Romagna Grand Prix,55,SAI,sainz,Ferrari,ferrari,20,4,10,Collision,0.0,0.0,0
2022-Miami Grand Prix,1,VER,max_verstappen,Red Bull Racing,red_bull,1,3,3,Finished,26.0,57.0,1
2022-Miami Grand Prix,16,LEC,leclerc,Ferrari,ferrari,2,1,1,Finished,18.0,57.0,0
2022-Miami Grand Prix,55,SAI,sainz,Ferrari,ferrari,3,2,2,Finished,15.0,57.0,0
2022-Miami Grand Prix,11,PER,perez,Red Bull Racing,red_bull,4,4,4,Finished,12.0,57.0,0
2022-Miami Grand Prix,63,RUS,russell,Mercedes,mercedes,5,12,12,Finished,10.0,57.0,0
2022-Miami Grand Prix,44,HAM,hamilton,Mercedes,mercedes,6,6,6,Finished,8.0,57.0,0
2022-Miami Grand Prix,77,BOT,bottas,Alfa Romeo,alfa,7,5,5,Finished,6.0,57.0,0
2022-Miami Grand Prix,31,OCO,ocon,Alpine,alpine,8,20,20,Finished,4.0,57.0,0
2022-Miami Grand Prix,23,ALB,albon,Williams,williams,9,18,18,Finished,2.0,57.0,0
2022-Miami Grand Prix,18,STR,stroll,Aston Martin,aston_martin,10,0,10,Finished,1.0,57.0,0
2022-Miami Grand Prix,14,ALO,alonso,Alpine,alpine,11,11,11,Finished,0.0,57.0,0
2022-Miami Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,12,9,9,Finished,0.0,57.0,0
2022-Miami Grand Prix,3,RIC,ricciardo,McLaren,mclaren,13,14,14,Finished,0.0,57.0,0
2022-Miami Grand Prix,6,LAT,latifi,Williams,williams,14,19,19,Finished,0.0,57.0,0
2022-Miami Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,haas,15,15,15,Finished,0.0,57.0,0
2022-Miami Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,16,16,16,Front wing,0.0,56.0,0
2022-Miami Grand Prix,5,VET,vettel,Aston Martin,aston_martin,17,0,13,Collision,0.0,54.0,0
2022-Miami Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,18,7,7,Suspension,0.0,45.0,0
2022-Miami Grand Prix,4,NOR,norris,McLaren,mclaren,19,8,8,Collision,0.0,39.0,0
2022-Miami Grand Prix,24,ZHO,zhou,Alfa Romeo,alfa,20,17,17,Water leak,0.0,6.0,0
2022-Spanish Grand Prix,1,VER,max_verstappen,Red Bull Racing,red_bull,1,2,2,Finished,25.0,66.0,1
2022-Spanish Grand Prix,11,PER,perez,Red Bull Racing,red_bull,2,5,5,Finished,19.0,66.0,0
2022-Spanish Grand Prix,63,RUS,russell,Mercedes,mercedes,3,4,4,Finished,15.0,66.0,0
2022-Spanish Grand Prix,55,SAI,sainz,Ferrari,ferrari,4,3,3,Finished,12.0,66.0,0
2022-Spanish Grand Prix,44,HAM,hamilton,Mercedes,mercedes,5,6,6,Finished,10.0,66.0,0
2022-Spanish Grand Prix,77,BOT,bottas,Alfa Romeo,alfa,6,7,7,Finished,8.0,66.0,0
2022-Spanish Grand Prix,31,OCO,ocon,Alpine,alpine,7,12,12,Finished,6.0,66.0,0
2022-Spanish Grand Prix,4,NOR,norris,McLaren,mclaren,8,11,11,Finished,4.0,66.0,0
2022-Spanish Grand Prix,14,ALO,alonso,Alpine,alpine,9,20,17,+1 Lap,2.0,65.0,0
2022-Spanish Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,10,13,13,+1 Lap,1.0,65.0,0
2022-Spanish Grand Prix,5,VET,vettel,Aston Martin,aston_martin,11,16,16,+1 Lap,0.0,65.0,0
2022-Spanish Grand Prix,3,RIC,ricciardo,McLaren,mclaren,12,9,9,+1 Lap,0.0,65.0,0
2022-Spanish Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,13,14,14,+1 Lap,0.0,65.0,0
2022-Spanish Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,haas,14,10,10,+1 Lap,0.0,65.0,0
2022-Spanish Grand Prix,18,STR,stroll,Aston Martin,aston_martin,15,17,18,+1 Lap,0.0,65.0,0
2022-Spanish Grand Prix,6,LAT,latifi,Williams,williams,16,19,20,+2 Laps,0.0,64.0,0
2022-Spanish Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,17,8,8,+2 Laps,0.0,64.0,0
2022-Spanish Grand Prix,23,ALB,albon,Williams,williams,18,18,19,+2 Laps,0.0,64.0,0
2022-Spanish Grand Prix,24,ZHO,zhou,Alfa Romeo,alfa,19,15,15,Power loss,0.0,28.0,0
2022-Spanish Grand Prix,16,LEC,leclerc,Ferrari,ferrari,20,1,1,Turbo,0.0,27.0,0
2022-Monaco Grand Prix,11,PER,perez,Red Bull Racing,red_bull,1,3,3,Finished,25.0,64.0,1
2022-Monaco Grand Prix,55,SAI,sainz,Ferrari,ferrari,2,2,2,Finished,18.0,64.0,0
2022-Monaco Grand Prix,1,VER,max_verstappen,Red Bull Racing,red_bull,3,4,4,Finished,15.0,64.0,0
2022-Monaco Grand Prix,16,LEC,leclerc,Ferrari,ferrari,4,1,1,Finished,12.0,64.0,0
2022-Monaco Grand Prix,63,RUS,russell,Mercedes,mercedes,5,6,6,Finished,10.0,64.0,0
2022-Monaco Grand Prix,4,NOR,norris,McLaren,mclaren,6,5,5,Finished,9.0,64.0,0
2022-Monaco Grand Prix,14,ALO,alonso,Alpine,alpine,7,7,7,Finished,6.0,64.0,0
2022-Monaco Grand Prix,44,HAM,hamilton,Mercedes,mercedes,8,8,8,Finished,4.0,64.0,0
2022-Monaco Grand Prix,77,BOT,bottas,Alfa Romeo,alfa,9,12,12,Finished,2.0,64.0,0
2022-Monaco Grand Prix,5,VET,vettel,Aston Martin,aston_martin,10,9,9,Finished,1.0,64.0,0
2022-Monaco Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,11,17,17,Finished,0.0,64.0,0
2022-Monaco Grand Prix,31,OCO,ocon,Alpine,alpine,12,10,10,Finished,0.0,64.0,0
2022-Monaco Grand Prix,3,RIC,ricciardo,McLaren,mclaren,13,14,14,Finished,0.0,64.0,0
2022-Monaco Grand Prix,18,STR,stroll,Aston Martin,aston_martin,14,18,18,Finished,0.0,64.0,0
2022-Monaco Grand Prix,6,LAT,latifi,Williams,williams,15,19,19,+1 Lap,0.0,63.0,0
2022-Monaco Grand Prix,24,ZHO,zhou,Alfa Romeo,alfa,16,20,20,+1 Lap,0.0,63.0,0
2022-Monaco Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,17,11,11,+1 Lap,0.0,63.0,0
2022-Monaco Grand Prix,23,ALB,albon,Williams,williams,18,16,16,Mechanical,0.0,48.0,0
2022-Monaco Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,haas,19,15,15,Accident,0.0,24.0,0
2022-Monaco Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,20,13,13,Water pressure,0.0,19.0,0
2022-Azerbaijan Grand Prix,1,VER,max_verstappen,Red Bull Racing,red_bull,1,3,3,Finished,25.0,51.0,1
2022-Azerbaijan Grand Prix,11,PER,perez,Red Bull Racing,red_bull,2,2,2,Finished,19.0,51.0,0
2022-Azerbaijan Grand Prix,63,RUS,russell,Mercedes,mercedes,3,5,5,Finished,15.0,51.0,0
2022-Azerbaijan Grand Prix,44,HAM,hamilton,Mercedes,mercedes,4,7,7,Finished,12.0,51.0,0
2022-Azerbaijan Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,5,6,6,Finished,10.0,51.0,0
2022-Azerbaijan Grand Prix,5,VET,vettel,Aston Martin,aston_martin,6,9,9,Finished,8.0,51.0,0
2022-Azerbaijan Grand Prix,14,ALO,alonso,Alpine,alpine,7,10,10,Finished,6.0,51.0,0
2022-Azerbaijan Grand Prix,3,RIC,ricciardo,McLaren,mclaren,8,12,12,Finished,4.0,51.0,0
2022-Azerbaijan Grand Prix,4,NOR,norris,McLaren,mclaren,9,11,11,Finished,2.0,51.0,0
2022-Azerbaijan Grand Prix,31,OCO,ocon,Alpine,alpine,10,13,13,Finished,1.0,51.0,0
2022-Azerbaijan Grand Prix,77,BOT,bottas,Alfa Romeo,alfa,11,15,15,+1 Lap,0.0,50.0,0
2022-Azerbaijan Grand Prix,23,ALB,albon,Williams,williams,12,17,17,+1 Lap,0.0,50.0,0
2022-Azerbaijan Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,13,8,8,+1 Lap,0.0,50.0,0
2022-Azerbaijan Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,haas,14,20,20,+1 Lap,0.0,50.0,0
2022-Azerbaijan Grand Prix,6,LAT,latifi,Williams,williams,15,18,18,+1 Lap,0.0,50.0,0
2022-Azerbaijan Grand Prix,18,STR,stroll,Aston Martin,aston_martin,16,19,19,Vibrations,0.0,46.0,0
2022-Azerbaijan Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,17,16,16,Power Unit,0.0,31.0,0
2022-Azerbaijan Grand Prix,24,ZHO,zhou,Alfa Romeo,alfa,18,14,14,Hydraulics,0.0,23.0,0
2022-Azerbaijan Grand Prix,16,LEC,leclerc,Ferrari,ferrari,19,1,1,Power Unit,0.0,21.0,0
2022-Azerbaijan Grand Prix,55,SAI,sainz,Ferrari,ferrari,20,4,4,Hydraulics,0.0,8.0,0
2022-Canadian Grand Prix,1,VER,max_verstappen,Red Bull Racing,red_bull,1,1,1,Finished,25.0,70.0,1
2022-Canadian Grand Prix,55,SAI,sainz,Ferrari,ferrari,2,3,3,Finished,19.0,70.0,0
2022-Canadian Grand Prix,44,HAM,hamilton,Mercedes,mercedes,3,4,4,Finished,15.0,70.0,0
2022-Canadian Grand Prix,63,RUS,russell,Mercedes,mercedes,4,8,8,Finished,12.0,70.0,0
2022-Canadian Grand Prix,16,LEC,leclerc,Ferrari,ferrari,5,19,15,Finished,10.0,70.0,0
2022-Canadian Grand Prix,31,OCO,ocon,Alpine,alpine,6,7,7,Finished,8.0,70.0,0
2022-Canadian Grand Prix,77,BOT,bottas,Alfa Romeo,alfa,7,11,11,Finished,6.0,70.0,0
2022-Canadian Grand Prix,24,ZHO,zhou,Alfa Romeo,alfa,8,10,10,Finished,4.0,70.0,0
2022-Canadian Grand Prix,14,ALO,alonso,Alpine,alpine,9,2,2,Finished,2.0,70.0,0
2022-Canadian Grand Prix,18,STR,stroll,Aston Martin,aston_martin,10,17,18,Finished,1.0,70.0,0
2022-Canadian Grand Prix,3,RIC,ricciardo,McLaren,mclaren,11,9,9,Finished,0.0,70.0,0
2022-Canadian Grand Prix,5,VET,vettel,Aston Martin,aston_martin,12,16,17,Finished,0.0,70.0,0
2022-Canadian Grand Prix,23,ALB,albon,Williams,williams,13,12,12,Finished,0.0,70.0,0
2022-Canadian Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,14,15,16,Finished,0.0,70.0,0
2022-Canadian Grand Prix,4,NOR,norris,McLaren,mclaren,15,14,14,Finished,0.0,70.0,0
2022-Canadian Grand Prix,6,LAT,latifi,Williams,williams,16,18,19,Finished,0.0,70.0,0
2022-Canadian Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,17,5,5,Finished,0.0,70.0,0
2022-Canadian Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,18,20,20,Accident,0.0,47.0,0
2022-Canadian Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,haas,19,6,6,Engine,0.0,18.0,0
2022-Canadian Grand Prix,11,PER,perez,Red Bull Racing,red_bull,20,13,13,Gearbox,0.0,7.0,0
2022-British Grand Prix,55,SAI,sainz,Ferrari,ferrari,1,1,1,Finished,25.0,52.0,1
2022-British Grand Prix,11,PER,perez,Red Bull Racing,red_bull,2,4,4,Finished,18.0,52.0,0
2022-British Grand Prix,44,HAM,hamilton,Mercedes,mercedes,3,5,5,Finished,16.0,52.0,0
2022-British Grand Prix,16,LEC,leclerc,Ferrari,ferrari,4,3,3,Finished,12.0,52.0,0
2022-British Grand Prix,14,ALO,alonso,Alpine,alpine,5,7,7,Finished,10.0,52.0,0
2022-British Grand Prix,4,NOR,norris,McLaren,mclaren,6,6,6,Finished,8.0,52.0,0
2022-British Grand Prix,1,VER,max_verstappen,Red Bull Racing,red_bull,7,2,2,Finished,6.0,52.0,0
2022-British Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,haas,8,19,19,Finished,4.0,52.0,0
2022-British Grand Prix,5,VET,vettel,Aston Martin,aston_martin,9,18,18,Finished,2.0,52.0,0
2022-British Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,10,17,17,Finished,1.0,52.0,0
2022-British Grand Prix,18,STR,stroll,Aston Martin,aston_martin,11,20,20,Finished,0.0,52.0,0
2022-British Grand Prix,6,LAT,latifi,Williams,williams,12,10,10,Finished,0.0,52.0,0
2022-British Grand Prix,3,RIC,ricciardo,McLaren,mclaren,13,14,14,Finished,0.0,52.0,0
2022-British Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,14,13,13,Finished,0.0,52.0,0
2022-British Grand Prix,31,OCO,ocon,Alpine,alpine,15,15,15,Fuel pump,0.0,37.0,0
2022-British Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,16,11,11,Collision damage,0.0,26.0,0
2022-British Grand Prix,77,BOT,bottas,Alfa Romeo,alfa,17,12,12,Gearbox,0.0,20.0,0
2022-British Grand Prix,63,RUS,russell,Mercedes,mercedes,18,8,8,Collision,0.0,0.0,0
2022-British Grand Prix,24,ZHO,zhou,Alfa Romeo,alfa,19,9,9,Collision,0.0,0.0,0
2022-British Grand Prix,23,ALB,albon,Williams,williams,20,16,16,Collision,0.0,0.0,0
2022-Austrian Grand Prix,16,LEC,leclerc,Ferrari,ferrari,1,2,2,Finished,25.0,71.0,1
2022-Austrian Grand Prix,1,VER,max_verstappen,Red Bull Racing,red_bull,2,1,1,Finished,19.0,71.0,0
2022-Austrian Grand Prix,44,HAM,hamilton,Mercedes,mercedes,3,8,9,Finished,15.0,71.0,0
2022-Austrian Grand Prix,63,RUS,russell,Mercedes,mercedes,4,4,4,Finished,12.0,71.0,0
2022-Austrian Grand Prix,31,OCO,ocon,Alpine,alpine,5,6,5,Finished,10.0,71.0,0
2022-Austrian Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,haas,6,9,7,+1 Lap,8.0,70.0,0
2022-Austrian Grand Prix,4,NOR,norris,McLaren,mclaren,7,10,15,+1 Lap,6.0,70.0,0
2022-Austrian Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,8,7,6,+1 Lap,4.0,70.0,0
2022-Austrian Grand Prix,3,RIC,ricciardo,McLaren,mclaren,9,11,16,+1 Lap,2.0,70.0,0
2022-Austrian Grand Prix,14,ALO,alonso,Alpine,alpine,10,19,8,+1 Lap,1.0,70.0,0
2022-Austrian Grand Prix,77,BOT,bottas,Alfa Romeo,alfa,11,0,12,+1 Lap,0.0,70.0,0
2022-Austrian Grand Prix,23,ALB,albon,Williams,williams,12,15,11,+1 Lap,0.0,70.0,0
2022-Austrian Grand Prix,18,STR,stroll,Aston Martin,aston_martin,13,12,17,+1 Lap,0.0,70.0,0
2022-Austrian Grand Prix,24,ZHO,zhou,Alfa Romeo,alfa,14,13,18,+1 Lap,0.0,70.0,0
2022-Austrian Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,15,14,10,+1 Lap,0.0,70.0,0
2022-Austrian Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,16,16,14,+1 Lap,0.0,70.0,0
2022-Austrian Grand Prix,5,VET,vettel,Aston Martin,aston_martin,17,18,20,+1 Lap,0.0,70.0,0
2022-Austrian Grand Prix,55,SAI,sainz,Ferrari,ferrari,18,3,3,Power Unit,0.0,56.0,0
2022-Austrian Grand Prix,6,LAT,latifi,Williams,williams,19,17,19,Undertray,0.0,48.0,0
2022-Austrian Grand Prix,11,PER,perez,Red Bull Racing,red_bull,20,5,13,Collision damage,0.0,24.0,0
2022-French Grand Prix,1,VER,max_verstappen,Red Bull Racing,red_bull,1,2,2,Finished,25.0,53.0,1
2022-French Grand Prix,44,HAM,hamilton,Mercedes,mercedes,2,4,4,Finished,18.0,53.0,0
2022-French Grand Prix,63,RUS,russell,Mercedes,mercedes,3,6,6,Finished,15.0,53.0,0
2022-French Grand Prix,11,PER,perez,Red Bull Racing,red_bull,4,3,3,Finished,12.0,53.0,0
2022-French Grand Prix,55,SAI,sainz,Ferrari,ferrari,5,19,9,Finished,11.0,53.0,0
2022-French Grand Prix,14,ALO,alonso,Alpine,alpine,6,7,7,Finished,8.0,53.0,0
2022-French Grand Prix,4,NOR,norris,McLaren,mclaren,7,5,5,Finished,6.0,53.0,0
2022-French Grand Prix,31,OCO,ocon,Alpine,alpine,8,10,12,Finished,4.0,53.0,0
2022-French Grand Prix,3,RIC,ricciardo,McLaren,mclaren,9,9,11,Finished,2.0,53.0,0
2022-French Grand Prix,18,STR,stroll,Aston Martin,aston_martin,10,15,17,Finished,1.0,53.0,0
2022-French Grand Prix,5,VET,vettel,Aston Martin,aston_martin,11,12,14,Finished,0.0,53.0,0
2022-French Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,12,14,16,Finished,0.0,53.0,0
2022-French Grand Prix,23,ALB,albon,Williams,williams,13,13,15,Finished,0.0,53.0,0
2022-French Grand Prix,77,BOT,bottas,Alfa Romeo,alfa,14,11,13,Finished,0.0,53.0,0
2022-French Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,haas,15,17,19,Finished,0.0,53.0,0
2022-French Grand Prix,24,ZHO,zhou,Alfa Romeo,alfa,16,16,18,+6 Laps,0.0,47.0,0
2022-French Grand Prix,6,LAT,latifi,Williams,williams,17,18,20,Collision damage,0.0,40.0,0
2022-French Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,18,20,10,Collision damage,0.0,37.0,0
2022-French Grand Prix,16,LEC,leclerc,Ferrari,ferrari,19,1,1,Accident,0.0,17.0,0
2022-French Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,20,8,8,Undertray,0.0,17.0,0
2022-Hungarian Grand Prix,1,VER,max_verstappen,Red Bull Racing,red_bull,1,10,10,Finished,25.0,70.0,1
2022-Hungarian Grand Prix,44,HAM,hamilton,Mercedes,mercedes,2,7,7,Finished,19.0,70.0,0
2022-Hungarian Grand Prix,63,RUS,russell,Mercedes,mercedes,3,1,1,Finished,15.0,70.0,0
2022-Hungarian Grand Prix,55,SAI,sainz,Ferrari,ferrari,4,2,2,Finished,12.0,70.0,0
2022-Hungarian Grand Prix,11,PER,perez,Red Bull Racing,red_bull,5,11,11,Finished,10.0,70.0,0
2022-Hungarian Grand Prix,16,LEC,leclerc,Ferrari,ferrari,6,3,3,Finished,8.0,70.0,0
2022-Hungarian Grand Prix,4,NOR,norris,McLaren,mclaren,7,4,4,Finished,6.0,70.0,0
2022-Hungarian Grand Prix,14,ALO,alonso,Alpine,alpine,8,6,6,+1 Lap,4.0,69.0,0
2022-Hungarian Grand Prix,31,OCO,ocon,Alpine,alpine,9,5,5,+1 Lap,2.0,69.0,0
2022-Hungarian Grand Prix,5,VET,vettel,Aston Martin,aston_martin,10,18,18,+1 Lap,1.0,69.0,0
2022-Hungarian Grand Prix,18,STR,stroll,Aston Martin,aston_martin,11,14,14,+1 Lap,0.0,69.0,0
2022-Hungarian Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,12,0,19,+1 Lap,0.0,69.0,0
2022-Hungarian Grand Prix,24,ZHO,zhou,Alfa Romeo,alfa,13,12,12,+1 Lap,0.0,69.0,0
2022-Hungarian Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,haas,14,15,15,+1 Lap,0.0,69.0,0
2022-Hungarian Grand Prix,3,RIC,ricciardo,McLaren,mclaren,15,9,9,+1 Lap,0.0,69.0,0
2022-Hungarian Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,16,13,13,+1 Lap,0.0,69.0,0
2022-Hungarian Grand Prix,23,ALB,albon,Williams,williams,17,17,17,+1 Lap,0.0,69.0,0
2022-Hungarian Grand Prix,6,LAT,latifi,Williams,williams,18,19,20,+1 Lap,0.0,69.0,0
2022-Hungarian Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,19,16,16,+2 Laps,0.0,68.0,0
2022-Hungarian Grand Prix,77,BOT,bottas,Alfa Romeo,alfa,20,8,8,Power Unit,0.0,65.0,0
2022-Belgian Grand Prix,1,VER,max_verstappen,Red Bull Racing,red_bull,1,14,1,Finished,26.0,44.0,1
2022-Belgian Grand Prix,11,PER,perez,Red Bull Racing,red_bull,2,2,3,Finished,18.0,44.0,0
2022-Belgian Grand Prix,55,SAI,sainz,Ferrari,ferrari,3,1,2,Finished,15.0,44.0,0
2022-Belgian Grand Prix,63,RUS,russell,Mercedes,mercedes,4,5,8,Finished,12.0,44.0,0
2022-Belgian Grand Prix,14,ALO,alonso,Alpine,alpine,5,3,6,Finished,10.0,44.0,0
2022-Belgian Grand Prix,16,LEC,leclerc,Ferrari,ferrari,6,15,4,Finished,8.0,44.0,0
2022-Belgian Grand Prix,31,OCO,ocon,Alpine,alpine,7,16,5,Finished,6.0,44.0,0
2022-Belgian Grand Prix,5,VET,vettel,Aston Martin,aston_martin,8,10,16,Finished,4.0,44.0,0
2022-Belgian Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,9,0,12,Finished,2.0,44.0,0
2022-Belgian Grand Prix,23,ALB,albon,Williams,williams,10,6,9,Finished,1.0,44.0,0
